,subject_session,gender,age,ageGroup,BAT_all_dprime,BAT_fast_dprime,BAT_med_dprime,BAT_slow_dprime,BAT_all_hits,BAT_fast_hits,BAT_med_hits,BAT_slow_hits,BAT_all_fa,BAT_fast_fa,BAT_med_fa,BAT_slow_fa,DurDisc_threshold,Anisochrony_tones_threshold,Anisochrony_music_threshold,Unpaced_spontaneous_right_CV_iti,Unpaced_spontaneous_final_right_CV_iti,Unpaced_fast_CV_iti,Unpaced_slow_CV_iti,Unpaced_spontaneous_right_mean_iti,Unpaced_spontaneous_final_right_mean_iti,Unpaced_fast_mean_iti,Unpaced_slow_mean_iti,Paced_metro_450_mean_CV_iti,Paced_metro_450_vecDirPct,Paced_metro_450_mean_vector_direction,Paced_metro_450_vecLenLogit,Paced_metro_600_mean_CV_iti,Paced_metro_600_vecDirPct,Paced_metro_600_mean_vector_direction,Paced_metro_600_vecLenLogit,Paced_metro_750_mean_CV_iti,Paced_metro_750_vecDirPct,Paced_metro_750_mean_vector_direction,Paced_metro_750_vecLenLogit,Paced_music_badine_mean_CV_iti,Paced_music_badine_vecDirPct,Paced_music_badine_mean_vector_direction,Paced_music_badine_vecLenLogit,Paced_music_ross_mean_CV_iti,Paced_music_ross_vecDirPct,Paced_music_ross_mean_vector_direction,Paced_music_ross_vecLenLogit,Adaptive_adaptation_index_acceleration,Adaptive_adaptation_index_deceleration,Adaptive_iso_600_CV_iti,Adaptive_minus_30_dprime2,Adaptive_minus_75_dprime2,Adaptive_plus_30_dprime2,Adaptive_plus_75_dprime2,SyncCont_metro_450_mean_CV_iti,SyncCont_metro_600_mean_CV_iti,SyncCont_metro_750_mean_CV_iti,SyncCont_metro_450_mean_mean_iti,SyncCont_metro_600_mean_mean_iti,SyncCont_metro_750_mean_mean_iti
40,A53_POST,M,18,Age_18_21,2.57816578798838,2.01655296406567,2.64235021598702,2.41401090635543,85.4166666666667,87.5,87.5,81.25,4.16666666666667,12.5,0.0,0.0,38.8778686523438,21.851806640625,6.20261764526367,0.0551671914771686,0.0566620427127196,0.0626847087884578,0.0508743714010641,482.314793577982,563.398777173913,409.615131578947,948.16375,0.0635750296748937,-23.5784675352813,-84.8824831270127,1.94692827137161,0.0343023073491336,-13.107312523567,-47.1863250848412,3.02059538370615,0.0470892506000792,-18.7825357691993,-67.6171287691174,1.64269254066357,0.0706288797728919,-7.58648326214594,-27.3113397437254,1.12905271842578,0.0754752368966621,-3.54697828022483,-12.7691218088094,1.14419178907126,1.37251398533951,1.77888213734568,0.0576428720776275,1.54663527139923,3.23725690098413,1.79176428737852,3.48238591696341,0.0657640481741989,0.0381457521167485,0.0526844136721572,449.83416005291,587.400862068966,758.198690318302
41,A54_POST,F,20,Age_18_21,2.39548878090129,1.78821365443408,2.64235021598702,2.31912380603236,87.5,81.25,87.5,93.75,8.33333333333333,12.5,0.0,12.5,6.29026492436727,13.575496673584,19.4710350036621,0.0580900035052989,0.0336658443595996,0.0465361438685955,0.0377716801593528,469.434181415929,989.21875,343.5625,1016.64361702128,0.0512503111101433,-4.964925346369,-17.8737312469284,2.82381696191797,0.0348407708315021,-1.06296711160883,-3.82668160179177,3.97458762522631,0.0428206048565077,0.633252382307486,2.27970857630695,3.6663078314454,0.0423120958008834,-0.752700568351433,-2.70972204606516,4.16920138256991,0.044695826318294,-0.27025310343756,-0.972911172375216,3.98270297380725,1.76443865740741,0.995015914351853,0.0546213343746479,0.449831709305716,2.64343883349274,1.56188016979928,2.53962288214182,0.0494530205677874,0.0520946196873568,0.0392422061260934,442.33106737013,588.92991841133,762.366456280788
42,A55_POST,F,24,Age_22_29,2.8453875183752,2.41401090635543,2.22212303565524,2.41401090635543,79.1666666666667,81.25,75.0,81.25,0.0,0.0,0.0,0.0,34.5073699951172,23.203125,21.851806640625,0.13255946767173,0.0373946787510747,0.105543764900981,0.0663636118864696,613.302827380952,849.580043859649,168.285402097902,1180.17987804878,0.0759593563998643,-12.8785519295083,-46.3627869462299,2.10377604777136,0.0547847553787154,-5.47289700375503,-19.7024292135181,1.93919070012389,0.0462520456162384,4.16578242464019,14.9968167287047,2.9285891751648,0.0788031175207432,12.0207323566193,43.2746364838295,1.29916851170764,0.0804011887972433,0.04620265379602495,0.1663295536656899,0.365282599112099,2.88435763888889,1.67363839285714,0.0747527372756431,1.50306710173949,3.94154732608769,1.31675115382,3.23725690098413,0.0730460640253675,0.0598918850018351,0.0435770307371079,426.287715517241,647.068509615385,864.055
43,A56_POST,M,18,Age_18_21,4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,18.6767578125,17.4687767028808,12.359619140625,0.0653562687354144,0.0576515762690078,0.0627217551250745,0.0515032018029418,731.817934782609,625.500753012048,445.918981481481,1379.31439393939,0.0495116857184986,-15.0015845060761,-106.816013858756,2.46866254265273,0.0416258436745417,-13.989420487154,-50.3619137537543,2.55491581535707,0.0694780049651946,-18.9005574148123,-68.0420066933242,0.771993556202325,0.0571221891964542,-3.28363750915783,-11.8210950329682,2.70941683825377,0.0611960201876573,-12.1758668866421,-43.8331207919114,1.29375883545168,1.02208333333333,1.33978587962963,0.0661757543757775,1.84264560050306,3.0604781090957,1.04390569261521,3.48238591696341,0.0505997569956675,0.0362026646435848,0.0610811964767574,423.757543103448,586.398822352217,735.182766317734
44,A58_POST,F,21,Age_18_21,3.18981286139856,2.31912380603236,2.94492105795371,3.48272877835648,95.8333333333333,93.75,93.75,100.0,4.16666666666667,12.5,0.0,0.0,13.80615234375,5.46295166015625,5.504150390625,0.0334699502676919,0.0373949049574209,0.0336095584841547,0.0348501743218494,688.921006944444,573.100421348315,467.833333333333,773.797115384615,0.0434086708886349,-11.1220419132276,-40.0393508876192,3.16157317938059,0.0288050275711139,-8.57720614658828,-30.8779421277178,2.83062193874843,0.0298641921372915,-8.4354655298745,-30.3676759075482,3.32150344142311,0.0279087618895159,0.638699026737214,2.29931649625397,4.48902572998273,0.1044930681048037,-11.02933620091648,-39.70561032329933,-0.6784603765645395,0.644062499999998,0.651076388888888,0.0335612365233658,3.94154732608769,3.94154732608769,3.94154732608769,3.94154732608769,0.0324146690909147,0.0262674536044375,0.0282915288615989,465.792690527066,589.154787561576,754.90625
45,A62_POST,F,25,Age_22_29,4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,27.099609375,12.2545623779297,5.635986328125,0.0464667310220162,0.0496365885578274,0.0394929617007481,0.0452486512020328,679.268581081081,596.540482954545,378.138461538462,633.500753012048,0.0427592527777277,-4.82638042571769,-17.3749695325837,3.21610193524044,0.0349360313495951,-5.94267041273383,-21.3936134858418,3.73670049276593,0.0377464793477614,-3.89773933320114,-14.0318615995241,3.57851659934009,0.0458064506328201,-0.83230478874385,-2.99629723947786,3.84253590185857,0.0327633895235312,-2.21391446803508,-7.97009208492628,4.33136705609589,1.29606481481481,0.881035879629631,0.0576221665910217,1.31897516638625,3.48238591696341,1.56188016979928,3.48238591696341,0.0416758156100303,0.0407856512250469,0.0489339327965362,451.365740740741,596.086938115764,702.310344827586
46,B02_POST,F,33,Age_30_54,2.40984844799369,1.63858719581375,2.01655296406567,3.48272877835648,91.6666666666667,87.5,87.5,100.0,12.5,25.0,12.5,0.0,32.6019287109375,8.78768920898438,11.4635467529297,0.0551246974458089,0.064035490053553,0.0960183077711139,0.045304822947214,496.053738317757,521.58875,261.455808080808,915.180424528302,0.0665512655936517,-10.4999758087783,-37.7999129116018,2.38633321083485,0.0739193380182772,-3.94408680392692,-14.1987124941369,2.46553495146111,0.0790398263592197,-10.062188725377,-36.2238794113573,2.17508364108886,0.055081289032405,2.53862716245815,9.13905778484935,3.06977143386338,0.113489628884462,0.3059414489827,1.10138921633772,1.8038332401409,0.780898919753086,1.57740575396825,0.075955538245391,1.31675115382,3.23725690098413,1.77813657551053,3.34772925859631,0.0581190089998004,0.0549990048617537,0.061126171965055,458.501984126984,591.640724776501,787.398094093407
47,B03_POST,F,38,Age_30_54,4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,14.208984375,5.32699584960938,13.24951171875,0.0460049555642207,0.0416227406127575,0.0378227848863959,0.0309547595336315,760.723484848485,738.776785714286,561.519817073171,1121.87946428571,0.0429676724787805,3.51023302933419,12.6368389056031,3.47144447676786,0.0389626016526828,4.49063467139942,16.1662848170379,3.68155016459083,0.0336484411815755,2.60910495573386,9.39277784064191,4.1644637372289,0.0247557167648077,1.76463509854624,6.35268635476646,5.14507101680659,0.0272231649663605,2.81686128622128,10.1407006303966,5.14216073015443,1.10286072530864,1.60223765432099,0.0397846633008363,2.91844789089617,2.91844789089617,1.79176428737852,3.48238591696341,0.0405186816505715,0.0307943819066348,0.0400682112861421,465.731564153439,633.428240740741,805.8421875
48,B04_POST,F,31,Age_30_54,2.61108067272333,1.41024788618216,2.94492105795371,3.48272877835648,91.6666666666667,81.25,93.75,100.0,8.33333333333333,25.0,0.0,0.0,22.9682922363281,9.28825378417965,4.88204956054688,0.0392828788530943,0.0591496802532732,0.0586845403069266,0.0635973607751762,685.553333333333,441.580942622951,298.570402298851,2267.62916666667,0.0465306433395464,-3.3677263443787933,-12.123814839763648,0.100446629780535,0.0349477638775192,-11.0338362884008,-39.7218106382429,3.21329008996901,0.038766721309728,-7.87205891729194,-28.339412102251,3.55604457851072,0.064200272292491,-11.0223779838856,-39.680560741988,2.58681955347128,0.0570689192636118,-9.77887192264764,-35.2039389215315,2.59481177041348,1.16615547839506,0.737673611111111,0.0412186916654452,2.02104157892356,3.94154732608769,2.72371481749506,3.94154732608769,0.0340601861726264,0.0363660166135786,0.0356218875924416,434.723060344828,596.004464285714,716.320043103448
49,B05_POST,F,34,Age_30_54,3.38327801781056,2.64235021598702,3.48272877835648,2.64235021598702,91.6666666666667,87.5,100.0,87.5,0.0,0.0,0.0,0.0,16.4634704589844,21.5798950195312,17.666015625,0.0413186590154645,0.0425364521018181,0.0284154636333055,0.0526956430583239,713.500892857143,619.475903614458,446.391509433962,1007.73697916667,0.0335138024744821,-7.03724699711072,-25.3340891895986,2.55896959874291,0.0360688659379115,-6.90302005313067,-24.8508721912704,2.9827357337491,0.0424275574528328,-5.81595250540197,-20.9374290194471,2.96309443968526,0.0414086147854219,3.13162025719581,11.2738329259049,2.81580648286364,0.0311700727629329,1.72476940214562,6.20916984772422,3.98883297944005,1.31734182098765,1.02923177083333,0.0578570764391744,0.560304066917896,3.34772925859631,1.15412213440928,3.34772925859631,0.0452353944032196,0.0388545586380827,0.0412668372447833,443.803571428571,588.731007543103,736.957465277778
51,B09_POST,M,33,Age_30_54,4.37250688160966,3.48272877835648,3.48272877835648,3.48272877835648,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,25.286865234375,5.30382156372071,5.44544219970703,0.0290811306339399,0.0422242932632133,0.034981946167905,0.0448785240007277,636.527777777778,649.951923076923,255.055027173913,937.922794117647,0.0428575442846286,-4.38022188727011,-15.7687987941724,3.22432083491514,0.040391881890873,-0.183634357130951,-0.661083685671424,3.72826320744221,0.0389204607836351,-1.74906965668134,-6.29665076405283,3.71091108545051,0.0307254902435179,-1.49813515060024,-5.39328654216087,4.32712708526586,0.0383627352224989,-3.04378280543275,-10.9576180995579,3.96962267282296,1.73186149691358,1.9670597029321,0.0431080144542734,2.02104157892356,3.34772925859631,1.50306710173949,3.94154732608769,0.0259341580382019,0.0337457132715058,0.0407770461778996,446.082366071429,599.938616071429,822.086538461538
52,B12_POST,F,32,Age_30_54,3.60030953652243,2.47896575818321,3.48272877835648,3.48272877835648,100.0,100.0,100.0,100.0,8.33333333333333,25.0,0.0,0.0,14.61181640625,5.52474975585938,5.85845947265625,0.0343515066004857,0.0398972443139425,0.0443880712620641,0.0416358868162636,519.972739361702,578.373579545455,272.786569148936,1011.40885416667,0.0360757369608383,-4.34736770393856,-15.6505237341788,3.76392105199155,0.0302789888829037,-8.54832952713561,-30.7739862976882,2.65078079126047,0.0305664795376385,0.410801095088125,1.47888394231725,4.00025918338163,0.0469804750013794,4.59020297948083,16.524730726131,3.37478549888495,0.04605432880084255,3.881202896583195,13.972330427699509,3.1462586725657697,0.669283234126985,0.703611111111112,0.0403954391210513,2.88856784947203,3.48238591696341,3.94154732608769,3.94154732608769,0.0312101179726879,0.0401648457098165,0.0335189112713764,450.98460591133,608.512315270936,771.946944444444
53,B13_POST,F,34,Age_30_54,2.8453875183752,2.22212303565524,2.41401090635543,2.41401090635543,79.1666666666667,75.0,81.25,81.25,0.0,0.0,0.0,0.0,33.6936950683594,8.39218139648438,6.14677429199219,0.0348805636773367,0.0307551602738985,0.0377075160705666,0.0620400669266012,871.69298245614,872.071590909091,477.64125,1070.77982954545,0.0339537069185899,-3.82073984392828,-13.7546634381418,3.74943568143948,0.0353307657850737,3.13421414582661,11.2831709249758,3.69611556872073,0.0394671888191725,0.163944860854371,0.590201499075737,3.24797121548281,0.0486697033004908,6.22523771387186,22.4108557699387,1.51588484846594,0.0353463916636958,4.94227377647744,17.7921855953188,3.37670597345518,1.11615162037037,1.81321924603175,0.0450951215585817,2.72371481749506,3.94154732608769,1.50306710173949,3.94154732608769,0.0348893266439143,0.0448297545628366,0.037375424679099,447.960052339901,600.643973214286,764.373305224868
54,B15_POST,F,34,Age_30_54,2.57816578798838,2.01655296406567,2.41401090635543,2.64235021598702,85.4166666666667,87.5,81.25,87.5,4.16666666666667,12.5,0.0,0.0,43.54248046875,10.0360107421875,15.6596374511719,0.0628580884349597,0.0660713581351861,0.0470474941694135,0.0617089091929371,1570.17067307692,645.086148648649,218.366477272727,1864.41875,0.0522172976481213,-12.0926286274101,-43.5334630586764,2.87046393497965,0.0470605032639295,-9.75298622582208,-35.1107504129595,3.4154804828226,0.0568825242051259,-9.04721421520406,-32.5699711747346,2.12220428791952,0.0377959623746799,-3.12759265978797,-11.2593335752367,3.38848636350057,0.0535990919666353,-13.9476391279848,-50.2115008607453,3.27648506851583,1.87325665509259,2.70377604166667,0.0957242697509061,0.101142657793618,3.48238591696341,1.15412213440928,3.94154732608769,0.0795282416062952,0.0658356237475142,0.0730690012505822,421.412823275862,564.369133141762,713.675190649867
55,B21_POST,F,37,Age_30_54,1.22528567253337,0.82079208833238,2.31912380603236,0.538575941269872,85.4166666666667,81.25,93.75,81.25,41.6666666666667,50.0,12.5,62.5,15.2687430381775,9.195556640625,7.06146240234375,0.0484888066280453,0.0475547852403025,0.0401754931376345,0.0522352522846417,729.080882352941,585.101123595506,298.014705882353,957.638480392157,0.0423774571279452,-7.36032926834878,-26.4971853660556,3.64703099217543,0.0440545990763377,-8.61051214477633,-30.9978437211948,3.25363491064746,0.0434474441796024,6.42924432232442,23.1452795603679,1.78055323572965,0.0346954135827464,-1.30207769722236,-4.6874797100005,2.66660314236212,0.0711035340536253,-0.22690689781807993,-0.8168648321451002,-1.96292326110578,1.24558256172839,2.38179976851852,0.0613888214194378,2.88856784947203,3.48238591696341,2.25092569650279,3.94154732608769,0.0388920941081565,0.0473062602584496,0.0577058555968842,452.911168981482,593.757774014778,795.279870014245
56,B24_POST,F,32,Age_30_54,3.68878817743353,2.94492105795371,2.94492105795371,3.48272877835648,95.8333333333333,93.75,93.75,100.0,0.0,0.0,0.0,0.0,8.7066650390625,5.12924194335938,3.29296875,0.0543510038269426,0.0399165736682728,0.0398451140558083,0.0536562154480183,981.497448979592,674.230263157895,432.342045454545,1108.42857142857,0.0367805783616412,-0.798858476488422,-2.87589051535832,3.8964501517326,0.0435575000865895,0.939396196981106,3.38182630913198,3.79686183183129,0.0406834509425312,0.513194530890233,1.84750031120484,4.00168089242591,0.0449393326868363,2.76168478180483,9.94206521449738,4.1265239562021,0.0353498522280938,1.29547463593747,4.66370868937488,3.8347999757592,1.00908048115079,1.02425347222222,0.0424697583470299,3.94154732608769,3.94154732608769,3.23725690098413,3.23725690098413,0.0313676388009218,0.0390658697725499,0.0303283961025345,459.671875,613.398272156085,753.380041564039
